"LINEAGE","count","total","collection_date","collection_date_num","prop"
"Omicron (BA.1)",0,1787,2021-10-28,18928,0
"Omicron (BA.1)",0,1403,2021-11-04,18935,0
"Omicron (BA.1)",0,1834,2021-11-11,18942,0
"Omicron (BA.1)",5,2184,2021-11-18,18949,0.00228937728937729
"Omicron (BA.1)",2,1636,2021-11-25,18956,0.00122249388753056
"Omicron (BA.1)",47,1764,2021-12-02,18963,0.0266439909297052
"Omicron (BA.1)",275,2366,2021-12-09,18970,0.116229923922232
"Omicron (BA.1)",561,1949,2021-12-16,18977,0.287839917906619
"Omicron (BA.1)",499,1382,2021-12-23,18984,0.361070911722142
"Omicron (BA.1)",959,1895,2021-12-30,18991,0.506068601583114
"Omicron (BA.1)",1266,2195,2022-01-06,18998,0.576765375854214
"Omicron (BA.1)",1239,2312,2022-01-13,19005,0.535899653979239
"Omicron (BA.1)",1123,2285,2022-01-20,19012,0.491466083150985
"Omicron (BA.1)",875,2161,2022-01-27,19019,0.404905136510875
"Omicron (BA.1)",761,2197,2022-02-03,19026,0.346381429221666
"Omicron (BA.1)",521,1851,2022-02-10,19033,0.281469475958941
"Omicron (BA.1)",370,1679,2022-02-17,19040,0.220369267421084
"Omicron (BA.1)",297,1544,2022-02-24,19047,0.192357512953368
"Omicron (BA.1)",148,1394,2022-03-03,19054,0.106169296987088
"Omicron (BA.1)",89,1671,2022-03-10,19061,0.0532615200478755
"Omicron (BA.1)",70,1493,2022-03-17,19068,0.0468854655056932
"Omicron (BA.1)",24,1416,2022-03-24,19075,0.0169491525423729
"Omicron (BA.1)",29,1742,2022-03-31,19082,0.0166475315729047
"Omicron (BA.1)",10,1320,2022-04-07,19089,0.00757575757575758
"Omicron (BA.1)",13,1463,2022-04-14,19096,0.00888585099111415
"Omicron (BA.1)",1,1152,2022-04-21,19103,0.000868055555555556
"Omicron (BA.1)",3,1137,2022-04-28,19110,0.00263852242744063
"Omicron (BA.1)",1,839,2022-05-05,19117,0.00119189511323004
"Omicron (BA.1)",0,95,2022-05-12,19124,0
"Omicron (BA.2)",0,2,2020-02-06,18298,0
"Omicron (BA.2)",0,1,2020-02-13,18305,0
"Omicron (BA.2)",0,7,2020-02-27,18319,0
"Omicron (BA.2)",0,104,2020-03-05,18326,0
"Omicron (BA.2)",0,54,2020-03-12,18333,0
"Omicron (BA.2)",0,113,2020-03-19,18340,0
"Omicron (BA.2)",0,279,2020-03-26,18347,0
"Omicron (BA.2)",0,185,2020-04-02,18354,0
"Omicron (BA.2)",0,186,2020-04-09,18361,0
"Omicron (BA.2)",0,119,2020-04-16,18368,0
"Omicron (BA.2)",0,39,2020-04-23,18375,0
"Omicron (BA.2)",0,66,2020-04-30,18382,0
"Omicron (BA.2)",0,60,2020-05-07,18389,0
"Omicron (BA.2)",0,44,2020-05-14,18396,0
"Omicron (BA.2)",0,21,2020-05-21,18403,0
"Omicron (BA.2)",0,6,2020-05-28,18410,0
"Omicron (BA.2)",0,8,2020-06-04,18417,0
"Omicron (BA.2)",0,7,2020-06-11,18424,0
"Omicron (BA.2)",0,31,2020-06-18,18431,0
"Omicron (BA.2)",0,11,2020-06-25,18438,0
"Omicron (BA.2)",0,28,2020-07-02,18445,0
"Omicron (BA.2)",0,19,2020-07-09,18452,0
"Omicron (BA.2)",0,20,2020-07-16,18459,0
"Omicron (BA.2)",0,65,2020-07-23,18466,0
"Omicron (BA.2)",0,82,2020-07-30,18473,0
"Omicron (BA.2)",0,97,2020-08-06,18480,0
"Omicron (BA.2)",0,33,2020-08-13,18487,0
"Omicron (BA.2)",0,29,2020-08-20,18494,0
"Omicron (BA.2)",0,25,2020-08-27,18501,0
"Omicron (BA.2)",0,34,2020-09-03,18508,0
"Omicron (BA.2)",0,54,2020-09-10,18515,0
"Omicron (BA.2)",0,145,2020-09-17,18522,0
"Omicron (BA.2)",0,101,2020-09-24,18529,0
"Omicron (BA.2)",0,18,2020-10-01,18536,0
"Omicron (BA.2)",0,112,2020-10-08,18543,0
"Omicron (BA.2)",0,103,2020-10-15,18550,0
"Omicron (BA.2)",0,246,2020-10-22,18557,0
"Omicron (BA.2)",0,158,2020-10-29,18564,0
"Omicron (BA.2)",0,55,2020-11-05,18571,0
"Omicron (BA.2)",0,150,2020-11-12,18578,0
"Omicron (BA.2)",0,97,2020-11-19,18585,0
"Omicron (BA.2)",0,82,2020-11-26,18592,0
"Omicron (BA.2)",0,66,2020-12-03,18599,0
"Omicron (BA.2)",0,104,2020-12-10,18606,0
"Omicron (BA.2)",0,239,2020-12-17,18613,0
"Omicron (BA.2)",0,60,2020-12-24,18620,0
"Omicron (BA.2)",0,181,2020-12-31,18627,0
"Omicron (BA.2)",0,288,2021-01-07,18634,0
"Omicron (BA.2)",0,488,2021-01-14,18641,0
"Omicron (BA.2)",0,872,2021-01-21,18648,0
"Omicron (BA.2)",0,881,2021-01-28,18655,0
"Omicron (BA.2)",0,947,2021-02-04,18662,0
"Omicron (BA.2)",0,762,2021-02-11,18669,0
"Omicron (BA.2)",0,1030,2021-02-18,18676,0
"Omicron (BA.2)",0,1169,2021-02-25,18683,0
"Omicron (BA.2)",0,1050,2021-03-04,18690,0
"Omicron (BA.2)",0,1416,2021-03-11,18697,0
"Omicron (BA.2)",0,1503,2021-03-18,18704,0
"Omicron (BA.2)",0,1699,2021-03-25,18711,0
"Omicron (BA.2)",0,1591,2021-04-01,18718,0
"Omicron (BA.2)",0,1289,2021-04-08,18725,0
"Omicron (BA.2)",0,1299,2021-04-15,18732,0
"Omicron (BA.2)",0,1292,2021-04-22,18739,0
"Omicron (BA.2)",0,1309,2021-04-29,18746,0
"Omicron (BA.2)",0,1427,2021-05-06,18753,0
"Omicron (BA.2)",0,1431,2021-05-13,18760,0
"Omicron (BA.2)",0,1357,2021-05-20,18767,0
"Omicron (BA.2)",0,979,2021-05-27,18774,0
"Omicron (BA.2)",0,879,2021-06-03,18781,0
"Omicron (BA.2)",0,608,2021-06-10,18788,0
"Omicron (BA.2)",0,448,2021-06-17,18795,0
"Omicron (BA.2)",0,227,2021-06-24,18802,0
"Omicron (BA.2)",0,275,2021-07-01,18809,0
"Omicron (BA.2)",0,809,2021-07-08,18816,0
"Omicron (BA.2)",0,1150,2021-07-15,18823,0
"Omicron (BA.2)",0,1325,2021-07-22,18830,0
"Omicron (BA.2)",0,1638,2021-07-29,18837,0
"Omicron (BA.2)",0,2332,2021-08-05,18844,0
"Omicron (BA.2)",0,2278,2021-08-12,18851,0
"Omicron (BA.2)",0,2268,2021-08-19,18858,0
"Omicron (BA.2)",0,2205,2021-08-26,18865,0
"Omicron (BA.2)",0,2297,2021-09-02,18872,0
"Omicron (BA.2)",0,1614,2021-09-09,18879,0
"Omicron (BA.2)",0,1499,2021-09-16,18886,0
"Omicron (BA.2)",0,1419,2021-09-23,18893,0
"Omicron (BA.2)",0,1508,2021-09-30,18900,0
"Omicron (BA.2)",0,1583,2021-10-07,18907,0
"Omicron (BA.2)",0,1770,2021-10-14,18914,0
"Omicron (BA.2)",0,2144,2021-10-21,18921,0
"Omicron (BA.2)",0,1787,2021-10-28,18928,0
"Omicron (BA.2)",0,1403,2021-11-04,18935,0
"Omicron (BA.2)",0,1834,2021-11-11,18942,0
"Omicron (BA.2)",0,2184,2021-11-18,18949,0
"Omicron (BA.2)",0,1636,2021-11-25,18956,0
"Omicron (BA.2)",0,1764,2021-12-02,18963,0
"Omicron (BA.2)",0,2366,2021-12-09,18970,0
"Omicron (BA.2)",0,1949,2021-12-16,18977,0
"Omicron (BA.2)",2,1382,2021-12-23,18984,0.00144717800289436
"Omicron (BA.2)",5,1895,2021-12-30,18991,0.00263852242744063
"Omicron (BA.2)",15,2195,2022-01-06,18998,0.00683371298405467
"Omicron (BA.2)",83,2312,2022-01-13,19005,0.0358996539792388
"Omicron (BA.2)",79,2285,2022-01-20,19012,0.0345733041575492
"Omicron (BA.2)",144,2161,2022-01-27,19019,0.0666358167515039
"Omicron (BA.2)",274,2197,2022-02-03,19026,0.124715521165225
"Omicron (BA.2)",462,1851,2022-02-10,19033,0.249594813614263
"Omicron (BA.2)",536,1679,2022-02-17,19040,0.319237641453246
"Omicron (BA.2)",668,1544,2022-02-24,19047,0.432642487046632
"Omicron (BA.2)",847,1394,2022-03-03,19054,0.607604017216643
"Omicron (BA.2)",1301,1671,2022-03-10,19061,0.778575703171753
"Omicron (BA.2)",1286,1493,2022-03-17,19068,0.861352980576021
"Omicron (BA.2)",1289,1416,2022-03-24,19075,0.910310734463277
"Omicron (BA.2)",1632,1742,2022-03-31,19082,0.936854190585534
"Omicron (BA.2)",1274,1320,2022-04-07,19089,0.965151515151515
"Omicron (BA.2)",1418,1463,2022-04-14,19096,0.969241285030759
"Omicron (BA.2)",1127,1152,2022-04-21,19103,0.978298611111111
"Omicron (BA.2)",1114,1137,2022-04-28,19110,0.979771328056289
"Omicron (BA.2)",821,839,2022-05-05,19117,0.978545887961859
"Omicron (BA.2)",90,95,2022-05-12,19124,0.947368421052632
"Omicron (BA.3)",0,2,2020-02-06,18298,0
"Omicron (BA.3)",0,1,2020-02-13,18305,0
"Omicron (BA.3)",0,7,2020-02-27,18319,0
"Omicron (BA.3)",0,104,2020-03-05,18326,0
"Omicron (BA.3)",0,54,2020-03-12,18333,0
"Omicron (BA.3)",0,113,2020-03-19,18340,0
"Omicron (BA.3)",0,279,2020-03-26,18347,0
"Omicron (BA.3)",0,185,2020-04-02,18354,0
"Omicron (BA.3)",0,186,2020-04-09,18361,0
"Omicron (BA.3)",0,119,2020-04-16,18368,0
"Omicron (BA.3)",0,39,2020-04-23,18375,0
"Omicron (BA.3)",0,66,2020-04-30,18382,0
"Omicron (BA.3)",0,60,2020-05-07,18389,0
"Omicron (BA.3)",0,44,2020-05-14,18396,0
"Omicron (BA.3)",0,21,2020-05-21,18403,0
"Omicron (BA.3)",0,6,2020-05-28,18410,0
"Omicron (BA.3)",0,8,2020-06-04,18417,0
"Omicron (BA.3)",0,7,2020-06-11,18424,0
"Omicron (BA.3)",0,31,2020-06-18,18431,0
"Omicron (BA.3)",0,11,2020-06-25,18438,0
"Omicron (BA.3)",0,28,2020-07-02,18445,0
"Omicron (BA.3)",0,19,2020-07-09,18452,0
"Omicron (BA.3)",0,20,2020-07-16,18459,0
"Omicron (BA.3)",0,65,2020-07-23,18466,0
"Omicron (BA.3)",0,82,2020-07-30,18473,0
"Omicron (BA.3)",0,97,2020-08-06,18480,0
"Omicron (BA.3)",0,33,2020-08-13,18487,0
"Omicron (BA.3)",0,29,2020-08-20,18494,0
"Omicron (BA.3)",0,25,2020-08-27,18501,0
"Omicron (BA.3)",0,34,2020-09-03,18508,0
"Omicron (BA.3)",0,54,2020-09-10,18515,0
"Omicron (BA.3)",0,145,2020-09-17,18522,0
"Omicron (BA.3)",0,101,2020-09-24,18529,0
"Omicron (BA.3)",0,18,2020-10-01,18536,0
"Omicron (BA.3)",0,112,2020-10-08,18543,0
"Omicron (BA.3)",0,103,2020-10-15,18550,0
"Omicron (BA.3)",0,246,2020-10-22,18557,0
"Omicron (BA.3)",0,158,2020-10-29,18564,0
"Omicron (BA.3)",0,55,2020-11-05,18571,0
"Omicron (BA.3)",0,150,2020-11-12,18578,0
"Omicron (BA.3)",0,97,2020-11-19,18585,0
"Omicron (BA.3)",0,82,2020-11-26,18592,0
"Omicron (BA.3)",0,66,2020-12-03,18599,0
"Omicron (BA.3)",0,104,2020-12-10,18606,0
"Omicron (BA.3)",0,239,2020-12-17,18613,0
"Omicron (BA.3)",0,60,2020-12-24,18620,0
"Omicron (BA.3)",0,181,2020-12-31,18627,0
"Omicron (BA.3)",0,288,2021-01-07,18634,0
"Omicron (BA.3)",0,488,2021-01-14,18641,0
"Omicron (BA.3)",0,872,2021-01-21,18648,0
"Omicron (BA.3)",0,881,2021-01-28,18655,0
"Omicron (BA.3)",0,947,2021-02-04,18662,0
"Omicron (BA.3)",0,762,2021-02-11,18669,0
"Omicron (BA.3)",0,1030,2021-02-18,18676,0
"Omicron (BA.3)",0,1169,2021-02-25,18683,0
"Omicron (BA.3)",0,1050,2021-03-04,18690,0
"Omicron (BA.3)",0,1416,2021-03-11,18697,0
"Omicron (BA.3)",0,1503,2021-03-18,18704,0
"Omicron (BA.3)",0,1699,2021-03-25,18711,0
"Omicron (BA.3)",0,1591,2021-04-01,18718,0
"Omicron (BA.3)",0,1289,2021-04-08,18725,0
"Omicron (BA.3)",0,1299,2021-04-15,18732,0
"Omicron (BA.3)",0,1292,2021-04-22,18739,0
"Omicron (BA.3)",0,1309,2021-04-29,18746,0
"Omicron (BA.3)",0,1427,2021-05-06,18753,0
"Omicron (BA.3)",0,1431,2021-05-13,18760,0
"Omicron (BA.3)",0,1357,2021-05-20,18767,0
"Omicron (BA.3)",0,979,2021-05-27,18774,0
"Omicron (BA.3)",0,879,2021-06-03,18781,0
"Omicron (BA.3)",0,608,2021-06-10,18788,0
"Omicron (BA.3)",0,448,2021-06-17,18795,0
"Omicron (BA.3)",0,227,2021-06-24,18802,0
"Omicron (BA.3)",0,275,2021-07-01,18809,0
"Omicron (BA.3)",0,809,2021-07-08,18816,0
"Omicron (BA.3)",0,1150,2021-07-15,18823,0
"Omicron (BA.3)",0,1325,2021-07-22,18830,0
"Omicron (BA.3)",0,1638,2021-07-29,18837,0
"Omicron (BA.3)",0,2332,2021-08-05,18844,0
"Omicron (BA.3)",0,2278,2021-08-12,18851,0
"Omicron (BA.3)",0,2268,2021-08-19,18858,0
"Omicron (BA.3)",0,2205,2021-08-26,18865,0
"Omicron (BA.3)",0,2297,2021-09-02,18872,0
"Omicron (BA.3)",0,1614,2021-09-09,18879,0
"Omicron (BA.3)",0,1499,2021-09-16,18886,0
"Omicron (BA.3)",0,1419,2021-09-23,18893,0
"Omicron (BA.3)",0,1508,2021-09-30,18900,0
"Omicron (BA.3)",0,1583,2021-10-07,18907,0
"Omicron (BA.3)",0,1770,2021-10-14,18914,0
"Omicron (BA.3)",0,2144,2021-10-21,18921,0
"Omicron (BA.3)",0,1787,2021-10-28,18928,0
"Omicron (BA.3)",0,1403,2021-11-04,18935,0
"Omicron (BA.3)",0,1834,2021-11-11,18942,0
"Omicron (BA.3)",0,2184,2021-11-18,18949,0
"Omicron (BA.3)",0,1636,2021-11-25,18956,0
"Omicron (BA.3)",0,1764,2021-12-02,18963,0
"Omicron (BA.3)",0,2366,2021-12-09,18970,0
"Omicron (BA.3)",0,1949,2021-12-16,18977,0
"Omicron (BA.3)",0,1382,2021-12-23,18984,0
"Omicron (BA.3)",0,1895,2021-12-30,18991,0
"Omicron (BA.3)",0,2195,2022-01-06,18998,0
"Omicron (BA.3)",1,2312,2022-01-13,19005,0.000432525951557093
"Omicron (BA.3)",0,2285,2022-01-20,19012,0
"Omicron (BA.3)",2,2161,2022-01-27,19019,0.000925497454881999
"Omicron (BA.3)",1,2197,2022-02-03,19026,0.000455166135639508
"Omicron (BA.3)",2,1851,2022-02-10,19033,0.00108049702863317
"Omicron (BA.3)",1,1679,2022-02-17,19040,0.000595592614651578
"Omicron (BA.3)",0,1544,2022-02-24,19047,0
"Omicron (BA.3)",2,1394,2022-03-03,19054,0.00143472022955524
"Omicron (BA.3)",0,1671,2022-03-10,19061,0
"Omicron (BA.3)",1,1493,2022-03-17,19068,0.000669792364367046
"Omicron (BA.3)",0,1416,2022-03-24,19075,0
"Omicron (BA.3)",1,1742,2022-03-31,19082,0.000574052812858783
"Omicron (BA.3)",0,1320,2022-04-07,19089,0
"Omicron (BA.3)",0,1463,2022-04-14,19096,0
"Omicron (BA.3)",0,1152,2022-04-21,19103,0
"Omicron (BA.3)",0,1137,2022-04-28,19110,0
"Omicron (BA.3)",0,839,2022-05-05,19117,0
"Omicron (BA.3)",0,95,2022-05-12,19124,0
"Omicron (BA.1.1, with S:R346K)",0,2,2020-02-06,18298,0
"Omicron (BA.1.1, with S:R346K)",0,1,2020-02-13,18305,0
"Omicron (BA.1.1, with S:R346K)",0,7,2020-02-27,18319,0
"Omicron (BA.1.1, with S:R346K)",0,104,2020-03-05,18326,0
"Omicron (BA.1.1, with S:R346K)",0,54,2020-03-12,18333,0
"Omicron (BA.1.1, with S:R346K)",0,113,2020-03-19,18340,0
"Omicron (BA.1.1, with S:R346K)",0,279,2020-03-26,18347,0
"Omicron (BA.1.1, with S:R346K)",0,185,2020-04-02,18354,0
"Omicron (BA.1.1, with S:R346K)",0,186,2020-04-09,18361,0
"Omicron (BA.1.1, with S:R346K)",0,119,2020-04-16,18368,0
"Omicron (BA.1.1, with S:R346K)",0,39,2020-04-23,18375,0
"Omicron (BA.1.1, with S:R346K)",0,66,2020-04-30,18382,0
"Omicron (BA.1.1, with S:R346K)",0,60,2020-05-07,18389,0
"Omicron (BA.1.1, with S:R346K)",0,44,2020-05-14,18396,0
"Omicron (BA.1.1, with S:R346K)",0,21,2020-05-21,18403,0
"Omicron (BA.1.1, with S:R346K)",0,6,2020-05-28,18410,0
"Omicron (BA.1.1, with S:R346K)",0,8,2020-06-04,18417,0
"Omicron (BA.1.1, with S:R346K)",0,7,2020-06-11,18424,0
"Omicron (BA.1.1, with S:R346K)",0,31,2020-06-18,18431,0
"Omicron (BA.1.1, with S:R346K)",0,11,2020-06-25,18438,0
"Omicron (BA.1.1, with S:R346K)",0,28,2020-07-02,18445,0
"Omicron (BA.1.1, with S:R346K)",0,19,2020-07-09,18452,0
"Omicron (BA.1.1, with S:R346K)",0,20,2020-07-16,18459,0
"Omicron (BA.1.1, with S:R346K)",0,65,2020-07-23,18466,0
"Omicron (BA.1.1, with S:R346K)",0,82,2020-07-30,18473,0
"Omicron (BA.1.1, with S:R346K)",0,97,2020-08-06,18480,0
"Omicron (BA.1.1, with S:R346K)",0,33,2020-08-13,18487,0
"Omicron (BA.1.1, with S:R346K)",0,29,2020-08-20,18494,0
"Omicron (BA.1.1, with S:R346K)",0,25,2020-08-27,18501,0
"Omicron (BA.1.1, with S:R346K)",0,34,2020-09-03,18508,0
"Omicron (BA.1.1, with S:R346K)",0,54,2020-09-10,18515,0
"Omicron (BA.1.1, with S:R346K)",0,145,2020-09-17,18522,0
"Omicron (BA.1.1, with S:R346K)",0,101,2020-09-24,18529,0
"Omicron (BA.1.1, with S:R346K)",0,18,2020-10-01,18536,0
"Omicron (BA.1.1, with S:R346K)",0,112,2020-10-08,18543,0
"Omicron (BA.1.1, with S:R346K)",0,103,2020-10-15,18550,0
"Omicron (BA.1.1, with S:R346K)",0,246,2020-10-22,18557,0
"Omicron (BA.1.1, with S:R346K)",0,158,2020-10-29,18564,0
"Omicron (BA.1.1, with S:R346K)",0,55,2020-11-05,18571,0
"Omicron (BA.1.1, with S:R346K)",0,150,2020-11-12,18578,0
"Omicron (BA.1.1, with S:R346K)",0,97,2020-11-19,18585,0
"Omicron (BA.1.1, with S:R346K)",0,82,2020-11-26,18592,0
"Omicron (BA.1.1, with S:R346K)",0,66,2020-12-03,18599,0
"Omicron (BA.1.1, with S:R346K)",0,104,2020-12-10,18606,0
"Omicron (BA.1.1, with S:R346K)",0,239,2020-12-17,18613,0
"Omicron (BA.1.1, with S:R346K)",0,60,2020-12-24,18620,0
"Omicron (BA.1.1, with S:R346K)",0,181,2020-12-31,18627,0
"Omicron (BA.1.1, with S:R346K)",0,288,2021-01-07,18634,0
"Omicron (BA.1.1, with S:R346K)",0,488,2021-01-14,18641,0
"Omicron (BA.1.1, with S:R346K)",0,872,2021-01-21,18648,0
"Omicron (BA.1.1, with S:R346K)",3,881,2021-01-28,18655,0.00340522133938706
"Omicron (BA.1.1, with S:R346K)",0,947,2021-02-04,18662,0
"Omicron (BA.1.1, with S:R346K)",0,762,2021-02-11,18669,0
"Omicron (BA.1.1, with S:R346K)",0,1030,2021-02-18,18676,0
"Omicron (BA.1.1, with S:R346K)",0,1169,2021-02-25,18683,0
"Omicron (BA.1.1, with S:R346K)",0,1050,2021-03-04,18690,0
"Omicron (BA.1.1, with S:R346K)",0,1416,2021-03-11,18697,0
"Omicron (BA.1.1, with S:R346K)",0,1503,2021-03-18,18704,0
"Omicron (BA.1.1, with S:R346K)",0,1699,2021-03-25,18711,0
"Omicron (BA.1.1, with S:R346K)",0,1591,2021-04-01,18718,0
"Omicron (BA.1.1, with S:R346K)",0,1289,2021-04-08,18725,0
"Omicron (BA.1.1, with S:R346K)",0,1299,2021-04-15,18732,0
"Omicron (BA.1.1, with S:R346K)",0,1292,2021-04-22,18739,0
"Omicron (BA.1.1, with S:R346K)",0,1309,2021-04-29,18746,0
"Omicron (BA.1.1, with S:R346K)",0,1427,2021-05-06,18753,0
"Omicron (BA.1.1, with S:R346K)",0,1431,2021-05-13,18760,0
"Omicron (BA.1.1, with S:R346K)",0,1357,2021-05-20,18767,0
"Omicron (BA.1.1, with S:R346K)",0,979,2021-05-27,18774,0
"Omicron (BA.1.1, with S:R346K)",0,879,2021-06-03,18781,0
"Omicron (BA.1.1, with S:R346K)",0,608,2021-06-10,18788,0
"Omicron (BA.1.1, with S:R346K)",0,448,2021-06-17,18795,0
"Omicron (BA.1.1, with S:R346K)",0,227,2021-06-24,18802,0
"Omicron (BA.1.1, with S:R346K)",0,275,2021-07-01,18809,0
"Omicron (BA.1.1, with S:R346K)",0,809,2021-07-08,18816,0
"Omicron (BA.1.1, with S:R346K)",0,1150,2021-07-15,18823,0
"Omicron (BA.1.1, with S:R346K)",0,1325,2021-07-22,18830,0
"Omicron (BA.1.1, with S:R346K)",0,1638,2021-07-29,18837,0
"Omicron (BA.1.1, with S:R346K)",0,2332,2021-08-05,18844,0
"Omicron (BA.1.1, with S:R346K)",0,2278,2021-08-12,18851,0
"Omicron (BA.1.1, with S:R346K)",0,2268,2021-08-19,18858,0
"Omicron (BA.1.1, with S:R346K)",0,2205,2021-08-26,18865,0
"Omicron (BA.1.1, with S:R346K)",0,2297,2021-09-02,18872,0
"Omicron (BA.1.1, with S:R346K)",0,1614,2021-09-09,18879,0
"Omicron (BA.1.1, with S:R346K)",0,1499,2021-09-16,18886,0
"Omicron (BA.1.1, with S:R346K)",0,1419,2021-09-23,18893,0
"Omicron (BA.1.1, with S:R346K)",0,1508,2021-09-30,18900,0
"Omicron (BA.1.1, with S:R346K)",0,1583,2021-10-07,18907,0
"Omicron (BA.1.1, with S:R346K)",1,1770,2021-10-14,18914,0.000564971751412429
"Omicron (BA.1.1, with S:R346K)",0,2144,2021-10-21,18921,0
"Omicron (BA.1.1, with S:R346K)",0,1787,2021-10-28,18928,0
"Omicron (BA.1.1, with S:R346K)",0,1403,2021-11-04,18935,0
"Omicron (BA.1.1, with S:R346K)",0,1834,2021-11-11,18942,0
"Omicron (BA.1.1, with S:R346K)",0,2184,2021-11-18,18949,0
"Omicron (BA.1.1, with S:R346K)",0,1636,2021-11-25,18956,0
"Omicron (BA.1.1, with S:R346K)",2,1764,2021-12-02,18963,0.00113378684807256
"Omicron (BA.1.1, with S:R346K)",4,2366,2021-12-09,18970,0.00169061707523246
"Omicron (BA.1.1, with S:R346K)",52,1949,2021-12-16,18977,0.0266803488968702
"Omicron (BA.1.1, with S:R346K)",149,1382,2021-12-23,18984,0.10781476121563
"Omicron (BA.1.1, with S:R346K)",485,1895,2021-12-30,18991,0.255936675461741
"Omicron (BA.1.1, with S:R346K)",711,2195,2022-01-06,18998,0.323917995444191
"Omicron (BA.1.1, with S:R346K)",920,2312,2022-01-13,19005,0.397923875432526
"Omicron (BA.1.1, with S:R346K)",1061,2285,2022-01-20,19012,0.464332603938731
"Omicron (BA.1.1, with S:R346K)",1122,2161,2022-01-27,19019,0.519204072188801
"Omicron (BA.1.1, with S:R346K)",1150,2197,2022-02-03,19026,0.523441055985435
"Omicron (BA.1.1, with S:R346K)",858,1851,2022-02-10,19033,0.46353322528363
"Omicron (BA.1.1, with S:R346K)",766,1679,2022-02-17,19040,0.456223942823109
"Omicron (BA.1.1, with S:R346K)",571,1544,2022-02-24,19047,0.369818652849741
"Omicron (BA.1.1, with S:R346K)",386,1394,2022-03-03,19054,0.276901004304161
"Omicron (BA.1.1, with S:R346K)",261,1671,2022-03-10,19061,0.156193895870736
"Omicron (BA.1.1, with S:R346K)",131,1493,2022-03-17,19068,0.0877427997320831
"Omicron (BA.1.1, with S:R346K)",97,1416,2022-03-24,19075,0.0685028248587571
"Omicron (BA.1.1, with S:R346K)",70,1742,2022-03-31,19082,0.0401836969001148
"Omicron (BA.1.1, with S:R346K)",29,1320,2022-04-07,19089,0.021969696969697
"Omicron (BA.1.1, with S:R346K)",23,1463,2022-04-14,19096,0.0157211209842789
"Omicron (BA.1.1, with S:R346K)",13,1152,2022-04-21,19103,0.0112847222222222
"Omicron (BA.1.1, with S:R346K)",3,1137,2022-04-28,19110,0.00263852242744063
"Omicron (BA.1.1, with S:R346K)",0,839,2022-05-05,19117,0
"Omicron (BA.1.1, with S:R346K)",2,95,2022-05-12,19124,0.0210526315789474
"Omicron (BA.4)",0,2,2020-02-06,18298,0
"Omicron (BA.4)",0,1,2020-02-13,18305,0
"Omicron (BA.4)",0,7,2020-02-27,18319,0
"Omicron (BA.4)",0,104,2020-03-05,18326,0
"Omicron (BA.4)",0,54,2020-03-12,18333,0
"Omicron (BA.4)",0,113,2020-03-19,18340,0
"Omicron (BA.4)",0,279,2020-03-26,18347,0
"Omicron (BA.4)",0,185,2020-04-02,18354,0
"Omicron (BA.4)",0,186,2020-04-09,18361,0
"Omicron (BA.4)",0,119,2020-04-16,18368,0
"Omicron (BA.4)",0,39,2020-04-23,18375,0
"Omicron (BA.4)",0,66,2020-04-30,18382,0
"Omicron (BA.4)",0,60,2020-05-07,18389,0
"Omicron (BA.4)",0,44,2020-05-14,18396,0
"Omicron (BA.4)",0,21,2020-05-21,18403,0
"Omicron (BA.4)",0,6,2020-05-28,18410,0
"Omicron (BA.4)",0,8,2020-06-04,18417,0
"Omicron (BA.4)",0,7,2020-06-11,18424,0
"Omicron (BA.4)",0,31,2020-06-18,18431,0
"Omicron (BA.4)",0,11,2020-06-25,18438,0
"Omicron (BA.4)",0,28,2020-07-02,18445,0
"Omicron (BA.4)",0,19,2020-07-09,18452,0
"Omicron (BA.4)",0,20,2020-07-16,18459,0
"Omicron (BA.4)",0,65,2020-07-23,18466,0
"Omicron (BA.4)",0,82,2020-07-30,18473,0
"Omicron (BA.4)",0,97,2020-08-06,18480,0
"Omicron (BA.4)",0,33,2020-08-13,18487,0
"Omicron (BA.4)",0,29,2020-08-20,18494,0
"Omicron (BA.4)",0,25,2020-08-27,18501,0
"Omicron (BA.4)",0,34,2020-09-03,18508,0
"Omicron (BA.4)",0,54,2020-09-10,18515,0
"Omicron (BA.4)",0,145,2020-09-17,18522,0
"Omicron (BA.4)",0,101,2020-09-24,18529,0
"Omicron (BA.4)",0,18,2020-10-01,18536,0
"Omicron (BA.4)",0,112,2020-10-08,18543,0
"Omicron (BA.4)",0,103,2020-10-15,18550,0
"Omicron (BA.4)",0,246,2020-10-22,18557,0
"Omicron (BA.4)",0,158,2020-10-29,18564,0
"Omicron (BA.4)",0,55,2020-11-05,18571,0
"Omicron (BA.4)",0,150,2020-11-12,18578,0
"Omicron (BA.4)",0,97,2020-11-19,18585,0
"Omicron (BA.4)",0,82,2020-11-26,18592,0
"Omicron (BA.4)",0,66,2020-12-03,18599,0
"Omicron (BA.4)",0,104,2020-12-10,18606,0
"Omicron (BA.4)",0,239,2020-12-17,18613,0
"Omicron (BA.4)",0,60,2020-12-24,18620,0
"Omicron (BA.4)",0,181,2020-12-31,18627,0
"Omicron (BA.4)",0,288,2021-01-07,18634,0
"Omicron (BA.4)",0,488,2021-01-14,18641,0
"Omicron (BA.4)",0,872,2021-01-21,18648,0
"Omicron (BA.4)",0,881,2021-01-28,18655,0
"Omicron (BA.4)",0,947,2021-02-04,18662,0
